Name:;NoName_1
Units:;Metric
DecimalPoint:;.
Env sensors:;T:;23.5;C;Hum:;55.0;%;P:;1025.0;mBar
PowerCorrFactor:;0;FrictionalLossesCorrectionOn:;False;EnvCorrMethod:;None;EnvCorrFactor:;1;TotalCorrFactor:;1
Timestamp:;09/13/2023 12:33:19
Comments:;
Time;Engine Power (HP);Wheel Power (HP);Engine Torque (Nm);Wheel Torque (Nm);RPM;Time (s);Lambda (AFR);TP (%);EGT1 (C);RPM1;RPM2;Gear Ratio;LoadCell1 Torque (Nm);LoadCell2 Torque (Nm);Angular Acceleration 1 (rad/s^2);Angular Acceleration 2 (rad/s^2);Dyno internal Power loss (HP);Dyno internal Torque loss (Nm);Measured Power (HP);Measured Torque (Nm);Ambient Pressure (millibar);Ambient Temperature (C);Ambient Humidity (%);MAP[ScanTool];RPM[ScanTool] (RPM);O2[ScanTool] (V);TPS[ScanTool] (%);Speed[ScanTool] (KPH);IAT[ScanTool] (C);ECT[ScanTool] (C);Timing Advance[ScanTool] (degree);Battery[ScanTool] (V);Knock[ScanTool];Engine Load[ScanTool] (Load);Injector ms[ScanTool] (ms);Injector Duty[ScanTool] (%);Speed (kph);Distance (m)
1.35863084166667;13.1376584322331;13.1376584322331;13.2028447136095;13.2028447136095;7086.08597812846;1.35863084166667;12.0931422251568;-9.73190494467116;-132573.359375;810.647891697065;0;17.4825248718262;0;0;11.2814789925031;0;0;0;13.1376584084109;13.2028447039617;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.43194372487288;0.834024623892609
1.36702365833333;13.1559310486925;13.1559310486925;13.206712021858;13.206712021858;7093.95104540416;1.36702365833333;12.0963028687571;-9.73029667216172;-132573.359375;811.547655069308;0;17.4825248718262;0;0;11.284783503346;0;0;0;13.1559310271743;13.2067120112886;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4346430150632;0.839703302834819
1.37588089166667;13.1761367538273;13.1761367538273;13.2117121813374;13.2117121813374;7102.25660632617;1.37588089166667;12.0998325160896;-9.72854180922059;-132573.359375;812.497810896935;0;17.4825248718262;0;0;11.2890560053413;0;0;0;13.1761367346992;13.2117121698201;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.43749348262696;0.845698150395123
1.38424295;13.1954070718239;13.1954070718239;13.2165958755052;13.2165958755052;7110.10598099179;1.38424295;12.103200664101;-9.72695916613794;-132573.359375;813.395779040978;0;17.4825248718262;0;0;11.2932289911259;0;0;0;13.1954070548228;13.2165958630754;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44018738710444;0.851366593729649
1.39306935833333;13.2160352128837;13.2160352128837;13.2220078867741;13.2220078867741;7118.40076471726;1.39306935833333;12.1068696064742;-9.72532745231367;-132573.359375;814.344701970231;0;17.4825248718262;0;0;11.2978534098869;0;0;0;13.216035198027;13.2220078733883;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44303415591249;0.857356692131617
1.40139175;13.2354353823017;13.2354353823017;13.2270195827513;13.2270195827513;7126.23115357215;1.40139175;12.1104312199235;-9.72389148465179;-132573.359375;815.240498157574;0;17.4825248718262;0;0;11.3021357700851;0;0;0;13.2354353693259;13.2270195684539;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.44572154445161;0.863013760240672
1.41019669166667;13.2563993238301;13.2563993238301;13.2327472330564;13.2327472330564;7134.5266020697;1.41019669166667;12.1143823793839;-9.72229859054885;-132573.359375;816.189497154814;0;17.4825248718262;0;0;11.3070298941192;0;0;0;13.2563993128735;13.2327472178484;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.4485685414065;0.869000444816225
1.41852149166667;13.2757894476215;13.2757894476215;13.2376833843261;13.2376833843261;7142.37807563136;1.41852149166667;12.1182401916989;-9.72095758504805;-132573.359375;817.087705455741;0;17.4825248718262;0;0;11.3112477034764;0;0;0;13.2757894383876;13.2376833682446;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.45126316621508;0.874671529056518
1.42732283333333;13.2962620726249;13.2962620726249;13.2428522544161;13.2428522544161;7150.68843417261;1.42732283333333;12.1224764159252;-9.7195447774938;-132573.359375;818.0384101921;0;17.4825248718262;0;0;11.3156643648622;0;0;0;13.2962620651734;13.2428522374667;1007.91998291016;35.4000015258789;55.1020011901856;0;0;0;0;0;0;0;0;0;0;0;0;0;2.45411528029483;0.880671597181836
1.43611854166667;13.316382904766;13.316382904766;13.247646059031;13.247646059031;7159.00303106535;1.43611854166667;12.1268576737531;-9.71820436806915;-132573.359375;818.98959980926;0;17.4825248718262;0;0;11.3197605428514;0;0;0;13.3163828989893;13.2476460412744;1007.91998291016;35.4000015258789;55.1020011901855;0;0;0;0;0;0;0;0;0;0;0;0;0;2.45696884897423;0.886674679598165
